system_kanji_profile_link,company_name,capital,establishment_year,number_of_members,company_website,location,representative,system_kanji_project_count
https://system-kanji.com/services/13415,株式会社日本SI研究所,"2,000万円",1991年3月11日,,https://www.jsirc.co.jp/,〒 130-0013 東京都墨田区錦糸3-2-1アルカイースト17階,杉山 毅,0
https://system-kanji.com/services/13418,日本エコシステム株式会社,2000万円,1996年4月15日,,http://www.ecosys.co.jp/,〒 150-0041 東京都渋谷区神南1-20-15和田ビル7階,宮永 司,0
https://system-kanji.com/services/13421,オーバルテクノロジー株式会社,"1,200万円",2004年9月1日,,https://www.ovl.jp/,〒 102-0072 東京都千代田区飯田橋2-12-9 MACビル2F,松井 清孝,0
https://system-kanji.com/services/13440,株式会社青山コンピュータサービス,,,,http://a-c-s.co.jp/,〒 150-0041 東京都渋谷区神南一丁目９番４号 ＮＣビル,山中 訓男,0
https://system-kanji.com/services/13445,有限会社アクセスポイント,"10,000千円",1986年,,http://acpoint.jp/,〒 175-0094 東京都板橋区成増2丁目１7-11-603 グランドメゾン成増,池田 かおる,0
https://system-kanji.com/services/13449,株式会社アドベンテック,"19,500,000円",2007年7月18日,,http://adventec.jp/,〒 102-0073 東京都千代田区九段北１－１０－５サンブリッジ九段ビル６階,小針 博樹,0
https://system-kanji.com/services/13454,株式会社アルグラフ,"57,500,000円",2001年5月,30名,http://algraf.jp/index.html,〒 170-0002 東京都豊島区巣鴨2-5-2神野ビル3F,塙 智明,0
https://system-kanji.com/services/13457,株式会社ＡＯＩソリューション,"3,000,000円",2006年10月,,http://aoi-sol.co.jp,〒 101-0024 東京都千代田区神田和泉町1丁目6番13号KHビル２F,荘田 悦宏,0
https://system-kanji.com/services/13460,ＡＳＩＮＣ株式会社,"2,000万円",2011年9月14日,,http://asinc.co.jp/,〒 158-0083 東京都世田谷区奥沢5-30-7,中村 靖男,0
https://system-kanji.com/services/13461,株式会社アシストシステム研究所,1000万円,1986年5月19日,,http://assist-lab.com/,〒 169-0072 東京都新宿区大久保2-2-12VORT東新宿ビル７F,大西 篤志,0
https://system-kanji.com/services/13464,日本エーワイケーコンピュータサービス株式会社,1000万円,0989年5月21日,,http://aykcs.com/,〒 540-0028 大阪府大阪市中央区常盤町2丁目1番13号大松ビル5F,有光 剛,0
https://system-kanji.com/services/13467,ベスト・アビィリティー株式会社,8100万,2008年10月1日,,http://bestability.jp/,〒 185-0012 東京都国分寺市本町2-23-6千代鶴ビル408,,0
https://system-kanji.com/services/13470,株式会社ブリスロード,2600万円,2000年11月21日,,http://blissroad.co.jp/,〒 113-0034 東京都文京区湯島３丁目13-3高橋ビル２階,吉沢 昌紘,0
https://system-kanji.com/services/13473,株式会社ビー・エス・エス,10百万円（三井物産株式会社 流通事業本部100%出資の子会社）,1992年5月1日,,http://bss-coltd.co.jp/,〒 150-0002 東京都渋谷区渋谷二丁目2番10号 青山H&Aビル2F,明川 幸司,0
https://system-kanji.com/services/13482,株式会社ケース・ラボ,500万円,1997年11月7日,,http://caselabo.co.jp/,〒 542-0081 大阪府大阪市中央区南船場1丁目13-14南船場スクエアビル4F,奥平 和幸,0
https://system-kanji.com/services/13492,株式会社Cotori,"20,050,000円",,44名 (2019年11月 現在）,https://www.cotori.co.jp/,〒 103-0004 東京都中央区東日本橋2-7-1FRONTIER東日本橋5F,阿部 敬志,0
https://system-kanji.com/services/13494,株式会社クレブ,,2002年4月1日,,http://crev.co.jp/,〒 563-0032 大阪府池田市石橋３－４－５－３Ａ,山下 真希,0
https://system-kanji.com/services/13498,株式会社キュンティア,"1,000万円",,30名,http://cynthia.co.jp/,〒 540-0029 大阪府大阪市中央区本町橋１－８ グリーン本町２０６号,金野 憲司,0
https://system-kanji.com/services/13506,株式会社エフェクティブ,"26,000,000円",2002年10月10日,,http://effective.co.jp/,〒 150-0036 東京都渋谷区南平台町15-15 南平台今井ビル 2F,松田 誠司,0
https://system-kanji.com/services/13509,株式会社イソリア,,1999年7月7日,,http://esolia.co.jp/,〒 105-0003 東京都港区西新橋2-2-2澤ビル6階,ジェームズ R. コグレー,0
https://system-kanji.com/services/13510,株式会社エスペシャリィ,"2,800万円",,,http://especially.jp,〒 150-0012 東京都渋谷区広尾1-11-5 朝日広尾マンション410,小島 彗来,0
https://system-kanji.com/services/13511,エスペランサ株式会社,,2016年11月,,http://esperanza-inc.com/,〒 541-0041 大阪府大阪市中央区北浜1-9-15 EM北浜ビル4F,山田 智美,0
https://system-kanji.com/services/13513,株式会社Ｆ－アック,,2007年11月,16名（2020年4月現在）,http://f-ack.co.jp/,〒 150-0021 東京都渋谷区恵比寿西2丁目 5-1 セゾン代官山 201,鶴見 大介,0
https://system-kanji.com/services/13515,株式会社F Label,"1,500万円",2009年1月19日,,http://f-label.jp/,〒 150-0011 東京都渋谷区東3-20-2 KIビル301,野口 友紀,0
https://system-kanji.com/services/13518,株式会社ファインディックス,"5,000万円",2006年10月1日,,http://findix.co.jp/,〒 141-0022 東京都品川区東五反田3-1-6 ウエストワールドビル9F,柳井 利明,0
https://system-kanji.com/services/13534,HUNTERS株式会社,999万円,2014年2月10日,,http://hunters.co.jp/,〒 103-0026 東京都中央区日本橋兜町17番2号 兜町第6葉山ビル4階,藤吉 良,0
https://system-kanji.com/services/13535,ハイジ・インターフェイス株式会社,,2010年1月,,http://hyge.co.jp/,〒 151-0066 東京都渋谷区西原3丁目1-10 tefu yoyogi uehara 3F,蒲澤 宏,0
https://system-kanji.com/services/13540,アイフォース株式会社,1000万円,2003年5月,,http://iforce2003.jp/,〒 190-0004 東京都立川市柏町4-52-21,我妻和悦,0
https://system-kanji.com/services/13547,株式会社インテグレート,"1,000万円",1991年1月21日,5名,http://integ.co.jp/,〒 530-0001 大阪府大阪市北区梅田1丁目11番4-1000号 大阪駅前第4ビル10Ｆ,西中 勇,0
https://system-kanji.com/services/13548,インテレット株式会社,"2,400万円",1988年12月22日,,http://intelet.co.jp/,〒 101-0047 東京都千代田区内神田2-7-10 7階,髙田 明夫,0
https://system-kanji.com/services/13553,アイ・ティ・オーシステム株式会社,"1,000万円",2001年4月2日,,http://ito-system.com/,〒 807-1113 福岡県北九州市八幡西区白岩町12-25,河野 俊毅,0
https://system-kanji.com/services/13554,株式会社ITTS,900万円,2011年5月10日,,http://itts.co.jp/,〒 542-0081 大阪府大阪市中央区南船場1-8-6 ヨシイチビル4F,中出 仁,0
https://system-kanji.com/services/13575,リンクラフト株式会社,"1,000万円",2013年8月1日,,http://lincraft.co.jp/,〒 101-0031 東京都千代田区東神田2-10-9 THE PORTAL AKIHABARA 4F,石山 幸太郎,0
https://system-kanji.com/services/13576,Lotus&Company株式会社,"1,000万円",2012年5月2日,,http://lotusandcompanyinc.com/,〒 153-0061 東京都目黒区中目黒2−10−16 中目黒ウィングビル5F,藤木孝志,0
https://system-kanji.com/services/13587,有限会社マインドアクセス,300万円,1994年8月8日,,http://mindaccess.com/,〒 984-0012 宮城県仙台市若林区六丁の目中町27-30,今野 寿道,0
https://system-kanji.com/services/13591,株式会社Ｍ＆Ｓサービス,600万円,2006年5月,,http://ms-s.info/,〒 103-0025 東京都中央区日本橋茅場町2-1-11ビルックス茅場町９階,"三山 照雄,酒井 泰三",0
https://system-kanji.com/services/13592,ヴェリタス株式会社,"1,000万円",1990年5月14日,,http://www.ms-veritas.co.jp/index.html,〒 101-0025 東京都千代田区神田佐久間町3-28 大橋ビル4F,鈴木 正巳,0
https://system-kanji.com/services/13595,株式会社Ｍｕｒａｋｕｍｏ,3億6187万5000円,2000年1月5日,,http://murakumo-tech.jp/,〒 106-0041 東京都港区麻布台3-1-5 麻布台日ノ樹ビル4階,新居 誠,0
https://system-kanji.com/services/13602,株式会社ニフティアンドシステムズ,"1,000万円",1992年8月3日,,http://nifty-systems.co.jp/,〒 101-0045 東京都千代田区神田鍛冶町３－７－４ 神田３７４ビル ２F,中島 義雄,0
https://system-kanji.com/services/13603,株式会社ニルソフトウェア,"1,000万円",1996年４月１日,,http://nil.co.jp/Japanese/,〒 157-0073 東京都世田谷区砧2-17-7 E・スペース 4F,伊藤 昌夫,0
https://system-kanji.com/services/13614,株式会社 夢工房,"1,500万円",1998年5月,,http://pittashi.net/yumeya/,〒 162-0822 東京都新宿区下宮比町2-28 飯田橋ハイタウン1130,土屋雅揮,0
https://system-kanji.com/services/13625,株式会社地域振興総合研究所,"1,500万円",1995年4月3日,9人,http://www.c-soken.co.jp/,〒 105-0004 東京都港区新橋2丁目16番地1号－803,園田 稔,0
https://system-kanji.com/services/13627,株式会社システムアーク,"3,500万円",1989年7月,,http://s-ark.co.jp/,〒 302-0022 茨城県取手市本郷5丁目6番21号,高橋 裕紀人,0
https://system-kanji.com/services/13639,株式会社オープンセサミ,"1,000万円",2001年10月,,http://www.opensesame-co.jp/,〒 101-0025 東京都千代田区神田佐久間町３－２１ 谷田部ビル３２,吉田 誠,0
https://system-kanji.com/services/13250,株式会社ディアイスクエア,"4億1,000万円",,148名,http://di-square.co.jp/,〒 151-0073 東京都渋谷区笹塚2-1-6 笹塚センタービル 4階（総合受付）・6階（技術本部受付）,田辺 栄二,0
https://system-kanji.com/services/13296,株式会社エー・アイ・エムスタッフ,"2,120万円",1988年1月18日,,http://www.aimstaff.co.jp/,〒 102-0093 東京都千代田区平河町1-7-20COI平河町ビル8階,新井 則明,0
https://system-kanji.com/services/13297,株式会社ＩＴＣネットワーク,"1,000万円",2000年11月21日,30名,http://www.itcn.co.jp/,〒 141-0001 東京都品川区北品川5丁目7番9-1105号,,0
https://system-kanji.com/services/13300,アイ・テー・シー株式会社,3000万円,1991年5月31日,61名（2020年4月）,http://www.itckk.co.jp/,〒 101-0025 東京都千代田区神田佐久間町3-29 アコスビル3階,和田 興弘,0
https://system-kanji.com/services/13302,株式会社トスシステムプラン,,1980年6月,,http://www.tos-system.jp/,〒 651-0083 兵庫県神戸市中央区浜辺通5-1-14神戸商工貿易センタービル７F,笹井 利浩,0
https://system-kanji.com/services/13303,アーチネット株式会社,"2,500万円",1997年9月1日,,http://www.archnet.co.jp/,〒 171-0022 東京都豊島区南池袋2丁目27番17号いちご南池袋ビル5F,多山 信彦,0
https://system-kanji.com/services/12973,TISCOINF株式会社,"1,000万円",1989年10月,27名,http://www.tiscoinf.co.jp/,〒 660-0862 兵庫県尼崎市開明町2丁目11番地 神鋼建設ビル3F,,0
https://system-kanji.com/services/12976,株式会社 ヒーロー,"1,000万円",1993年7月16日,,http://www.herojp.co.jp/,〒 532-0011 大阪府大阪市淀川区西中島6丁目6-6 NLC新大阪11号館7階,岡村 勝,0
https://system-kanji.com/services/12978,エムザス株式会社,9621万2500円,,47名,https://www.emxas.co.jp/,〒 540-0037 大阪府大阪市中央区内平野町1丁目5番5号 日宝内平野町ビル,前野 睦,0
https://system-kanji.com/services/12989,セイクリッドフォース株式会社,"1,000万円",2006年4月3日,,http://www.sacredforce.co.jp/,〒 103-0023 東京都中央区日本橋本町4-5-2 田澤日本橋ビル9F,櫻田 貴士,0
https://system-kanji.com/services/12995,株式会社エヌステージ,4265万4340円,2005年10月,,https://www.nstage-nt.co.jp/,〒 160-0023 東京都新宿区西新宿7丁目5-25 西新宿プライムスクエア13階,岩田 慎司,0
https://system-kanji.com/services/12999,東京計器インフォメーションシステム株式会社,"7,217,597,300円",1948年12月21日,"連結 1,660 名",http://www.tokyo-keiki.co.jp/,〒 144-8551 東京都大田区南蒲田2-16-46,安藤 毅,0
https://system-kanji.com/services/13007,株式会社ノッツドッツ,300万円,2013年6月6日,,http://codingmeister.com/,〒 191-0011 東京都日野市日野本町1-15-15 へーべルドルフレジデンス2F,古谷 清,0
https://system-kanji.com/services/13013,株式会社コンファクトリー,"10,000,000円",2006年3月10日,,https://www.konfactory.jp/,〒 542-0062 大阪府大阪市中央区上本町西1丁目1-5 聖恵ビル7F,宮本 敦史,0
https://system-kanji.com/services/13014,東京IT株式会社,,2009年8月,,https://tokyo-it.co.jp/,〒 140-0014 東京都品川区大井1-6-3アゴラ大井町3階,大家 正登,0
https://system-kanji.com/services/13039,メンター・グラフィックス・ジャパン株式会社,4億8千万円,1983年3月16日,170人,http://www.mentorg.co.jp/,〒 140-0001 東京都品川区北品川4丁目7番35号 御殿山トラストタワー,土田 由紀夫,0
https://system-kanji.com/services/13040,株式会社 アーバイ,100万円,2007年10月,,https://a-by.jp,〒 231-0058 神奈川県横浜市中区弥生町２丁目１５−１ ストークタワー大通り公園３ 502C,松本 雅貴,0
https://system-kanji.com/services/13042,株式会社グレープシステム,"9,850万円",1991年7月24日,82名,http://www.grape.co.jp/,〒 220-6119 神奈川県横浜市西区みなとみらい2-3-3 クイーンズタワーB 19F,工藤清隆,0
https://system-kanji.com/services/13049,N-STYLES株式会社,"10,000,000円",2007年1月,,http://www.ns3.co.jp/,〒 380-0928 長野県長野市若里1-21-25（102）,中澤 宏昭,0
https://system-kanji.com/services/13057,株式会社メディアシステム,1800万円,1997年7月,,http://www.media-system.co.jp/,〒 812-0011 福岡県福岡市博多区博多駅前2丁目12番3号HAKATAエフビル7階,石井 光弘,0
https://system-kanji.com/services/13059,有限会社零,500万円,2002年4月,,http://www.e-zero.jp/,〒 554-0012 大阪府大阪市此花区西九条1-2-31,日髙 正文,0
https://system-kanji.com/services/13062,東京新通信株式会社,,1997年6月5日,,http://www.tokyo-nc.co.jp/,〒 156-0041 東京都世田谷区大原2-26-12 喜正堂ビル3階F号室,川端 謙太郎,0
